Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Brilliant Earth,EMZA8.2RD3_3,https://www.brilliantearth.com/8.2mm-Round-Emerald-EMZA8.2RD3_3/,6800,Round,1.97,green,,Slightly Included,,Lab Grown
Brilliant Earth,TNTZ13.7X9.9OV3_1,https://www.brilliantearth.com/13.7x9.9mm-Blue-Oval-Tanzanite-TNTZ13.7X9.9OV3_1/,4350,Oval,5.88,blue,,Eye Clean,,Lab Grown
Brilliant Earth,RYLC7X5OV3,https://www.brilliantearth.com/7x5mm-Oval-Lab-Grown-Ruby-RYLC7X5OV3/,1250,Oval,1.06,red,,Eye Clean,,Lab Grown
Brilliant Earth,MO9X7RA1,https://www.brilliantearth.com/9x7mm-Super-Premium-Radiant-Moissanite-MO9X7RA1/,2150,Radiant,2.38,white,,VVS,,Lab Grown
Brilliant Earth,MO10X8EC1,https://www.brilliantearth.com/10x8mm-Super-Premium-Emerald-Moissanite-MO10X8EC1/,2250,Emerald,3.6,white,,VVS,,Lab Grown
Brilliant Earth,EMLC8X6EC3,https://www.brilliantearth.com/8x6mm-Lab-Grown-Emerald-EMLC8X6EC3/,1290,Emerald,1.4,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC10X8EC3,https://www.brilliantearth.com/10x8mm-Lab-Grown-Emerald-EMLC10X8EC3/,2290,Emerald,2.95,green,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC6.0RD3,https://www.brilliantearth.com/6mm-Color-Change-Round-Lab-Grown-Alexandrite-ALLC6.0RD3/,850,Round,1.01,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC10X7PS3,https://www.brilliantearth.com/10x7mm-Color-Change-Pear-Lab-Grown-Alexandrite-ALLC10X7PS3/,1890,Pear,2.45,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC8X6OV3,https://www.brilliantearth.com/8x6mm-Color-Change-Oval-Lab-Grown-Alexandrite-ALLC8X6OV3/,1150,Oval,1.54,purple,,Eye Clean,,Lab Grown
Brilliant Earth,LBTBZ8X5PS3,https://www.brilliantearth.com/8x5mm-London-Blue-Pear-Topaz-LBTBZ8X5PS3/,425,Pear,0.93,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SYMT7X5.5OV3_1,https://www.brilliantearth.com/7x5.5mm-Yellow-Oval-Montana-Sapphire-SYMT7X5.5OV3_1/,2250,Oval,0.95,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,TRTMA8.5X7PSU_1,https://www.brilliantearth.com/8.5x7mm-Unheated-Teal-Pear-Tourmaline-TRTMA8.5X7PSU_1/,1600,Pear,1.52,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SLBLC10X7PS3,https://www.brilliantearth.com/10x7mm-Light-Blue-Pear-Lab-Grown-Sapphire-SLBLC10X7PS3/,1750,Pear,2.47,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRGMA13.2X10.1CUU_1,https://www.brilliantearth.com/13.2x10.1mm-Unheated-Green-Cushion-Tourmaline-TRGMA13.2X10.1CUU_1/,6200,Cushion,8.13,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT5.9AC3_1,https://www.brilliantearth.com/5.9mm-Green-Asscher-Montana-Sapphire-SGMT5.9AC3_1/,2800,Asscher,1.47,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO10.8X9.6CU3_1,https://www.brilliantearth.com/10.8x9.6mm-Cushion-Colombian-Emerald-EMCO10.8X9.6CU3_1/,10150,Cushion,3.38,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL7.9X7EC3_1,https://www.brilliantearth.com/7.9x7mm-Parti-Color-Emerald-Sapphire-SBSL7.9X7EC3_1/,3900,Emerald,2.01,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL7.1X6.6CU3_1,https://www.brilliantearth.com/7.1x6.6mm-Color-Change-Cushion-Sapphire-SGSL7.1X6.6CU3_1/,3050,Cushion,2.03,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL9.1X5.8PS3_1,https://www.brilliantearth.com/9.1x5.8mm-Blue-Pear-Sapphire-SBSL9.1X5.8PS3_1/,4000,Pear,1.69,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGAU7.8X5.7OVU_1,https://www.brilliantearth.com/7.8x5.7mm-Unheated-Green-Oval-Australian-Sapphire-SGAU7.8X5.7OVU_1/,3250,Oval,1.18,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO10X8.1OV3_1,https://www.brilliantearth.com/10x8.1mm-Oval-Colombian-Emerald-EMCO10X8.1OV3_1/,9300,Oval,2.28,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.9X5.6PS3_1,https://www.brilliantearth.com/6.9x5.6mm-Blue-Pear-Sapphire-SBSL6.9X5.6PS3_1/,2550,Pear,0.97,blue,,Eye Clean,,Lab Grown
Brilliant Earth,STSL7.1X6.9ACU_1,https://www.brilliantearth.com/7.1x6.9mm-Unheated-Teal-Asscher-Sapphire-STSL7.1X6.9ACU_1/,4350,Asscher,2.23,teal,,Eye Clean,,Lab Grown
Brilliant Earth,D1.51OMLVS1_2Y,"https://www.brilliantearth.com/1.51-Ct.,-L-Color,-Old-Mine-Cut-Diamond-D1.51OMLVS1_2Y/",4800,Cushion,1.51,white,,VS1,,Lab Grown
Brilliant Earth,TNTZ11.9AC1_1,https://www.brilliantearth.com/11.9mm-Super-Premium-Blue-Asscher-Tanzanite-TNTZ11.9AC1_1/,6100,Asscher,10.11,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.9X5.6OV3_1,https://www.brilliantearth.com/7.9x5.6mm-Blue-Oval-Sapphire-SBSL7.9X5.6OV3_1/,3900,Oval,1.57,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT9.2X6.2EC3_1,https://www.brilliantearth.com/9.2x6.2mm-Blue-Emerald-Montana-Sapphire-SBMT9.2X6.2EC3_1/,3800,Emerald,2.16,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D1.05OMHSI1_1,"https://www.brilliantearth.com/1.05-Ct.,-H-Color,-Old-Mine-Cut-Diamond-D1.05OMHSI1_1/",2960,Cushion,1.05,white,,SI1,,Lab Grown
Brilliant Earth,SGAU8.5X6.7OV3_1,https://www.brilliantearth.com/8.5x6.7mm-Green-Oval-Australian-Sapphire-SGAU8.5X6.7OV3_1/,3850,Oval,2.28,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT7.6X8.3HS3_1,https://www.brilliantearth.com/7.6x8.3mm-Blue-Heart-Montana-Sapphire-SBMT7.6X8.3HS3_1/,4450,Heart,2.12,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL7.2X6.1CU3_1,https://www.brilliantearth.com/7.2x6.1mm-Green-Cushion-Sapphire-SGSL7.2X6.1CU3_1/,3050,Cushion,2.05,green,,Eye Clean,,Lab Grown
Brilliant Earth,TNTZ10.8X7.4PSU_1,https://www.brilliantearth.com/10.8x7.4mm-Unheated-Parti-Color-Pear-Tanzanite-TNTZ10.8X7.4PSU_1/,2700,Pear,2.23,purple,,Eye Clean,,Lab Grown
Brilliant Earth,D1OMGVS1_4,"https://www.brilliantearth.com/1.00-Ct.,-G-Color,-Old-Mine-Cut-Diamond-D1OMGVS1_4/",4010,Cushion,1,white,,VS1,,Lab Grown
Brilliant Earth,SGSL7.3X6.8CU3_1,https://www.brilliantearth.com/7.3x6.8mm-Parti-Color-Cushion-Sapphire-SGSL7.3X6.8CU3_1/,3050,Cushion,2.05,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.1RDU_1,https://www.brilliantearth.com/6.1x6mm-Unheated-Green-Round-Montana-Sapphire-SGMT6.1RDU_1/,2900,Round,0.97,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL9.5X7.5CU3_2,https://www.brilliantearth.com/9.5x7.5mm-Green-Cushion-Sapphire-SGSL9.5X7.5CU3_2/,6050,Cushion,4.04,green,,Eye Clean,,Lab Grown
Brilliant Earth,SOMT7.3X5.3OV3_1,https://www.brilliantearth.com/7.3x5.3mm-Parti-Color-Oval-Montana-Sapphire-SOMT7.3X5.3OV3_1/,2350,Oval,1.05,orange,,Eye Clean,,Lab Grown
Brilliant Earth,TRTMA8.4X6.7PSU_1,https://www.brilliantearth.com/8.4x6.7mm-Unheated-Teal-Pear-Tourmaline-TRTMA8.4X6.7PSU_1/,1450,Pear,1.38,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.1X5.4PS3_1,https://www.brilliantearth.com/7.1x5.4mm-Blue-Pear-Sapphire-SBSL7.1X5.4PS3_1/,3430,Pear,1.14,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D1.51OMGVVS2_1,"https://www.brilliantearth.com/1.51-Ct.,-G-Color,-Old-Mine-Cut-Diamond-D1.51OMGVVS2_1/",9970,Cushion,1.51,white,,VVS2,,Lab Grown
Brilliant Earth,D2.02OMIIF_1Y,"https://www.brilliantearth.com/2.02-Ct.,-I-Color,-Old-Mine-Cut-Diamond-D2.02OMIIF_1Y/",16300,Cushion,2.02,white,,IF,,Lab Grown
Brilliant Earth,SGMT7X5.3HX3_1,https://www.brilliantearth.com/7x5.3mm-Green-Hexagon-Montana-Sapphire-SGMT7X5.3HX3_1/,2600,Round,1.38,green,,Slightly Included,,Lab Grown
Brilliant Earth,SGAU7.1X5.1ECU_1,https://www.brilliantearth.com/7.1x5.1mm-Unheated-Green-Emerald-Australian-Sapphire-SGAU7.1X5.1ECU_1/,2550,Emerald,1.28,green,,Slightly Included,,Lab Grown
Brilliant Earth,TRGBZ10.1X8.4ECU_1,https://www.brilliantearth.com/10.1x8.4mm-Unheated-Bi-Color-Emerald-Tourmaline-TRGBZ10.1X8.4ECU_1/,1350,Emerald,3.63,green,,Moderately Included,,Lab Grown
Brilliant Earth,SBSL8.1X6.1OV3_6,https://www.brilliantearth.com/8.1x6.1mm-Blue-Oval-Sapphire-SBSL8.1X6.1OV3_6/,4660,Oval,1.83,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL7.3X6.3ECU_1,https://www.brilliantearth.com/7.3x6.3mm-Unheated-Color-Change-Emerald-Sapphire-SGSL7.3X6.3ECU_1/,3350,Emerald,2.01,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.5X6.3ECU_1,https://www.brilliantearth.com/7.5x6.3mm-Unheated-Blue-Emerald-Sapphire-SBSL7.5X6.3ECU_1/,3550,Emerald,2.22,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPELC7.0RD3,https://www.brilliantearth.com/7mm-Peach-Round-Lab-Grown-Sapphire-SPELC7.0RD3/,1150,Round,1.8,peach,,Eye Clean,,Lab Grown
Brilliant Earth,TRGMA8.9X7.5OVU_1,https://www.brilliantearth.com/8.9x7.5mm-Unheated-Parti-Color-Modified-Oval-Tourmaline-TRGMA8.9X7.5OVU_1/,2850,Oval,2.12,green,,Eye Clean,,Lab Grown
Brilliant Earth,TRGBZ15.2X11.8ECU_1,https://www.brilliantearth.com/15.2x11.8mm-Unheated-Bi-Color-Emerald-Tourmaline-TRGBZ15.2X11.8ECU_1/,4550,Emerald,13,green,,Slightly Included,,Lab Grown
Brilliant Earth,GAKN7.4CUU_1,https://www.brilliantearth.com/7.4mm-Unheated-Green-Cushion-Grossular-Garnet-GAKN7.4CUU_1/,2170,Cushion,2.06,green,,Moderately Included,,Lab Grown
Brilliant Earth,SGMT6.2X4.3OVU_1,https://www.brilliantearth.com/6.2x4.3mm-Unheated-Green-Oval-Montana-Sapphire-SGMT6.2X4.3OVU_1/,2500,Oval,0.65,green,,Eye Clean,,Lab Grown
Brilliant Earth,GATZ10.1X8.1RAU_1,https://www.brilliantearth.com/10.1x8.1mm-Unheated-Red-Radiant-Garnet-GATZ10.1X8.1RAU_1/,2250,Radiant,3.98,red,,Slightly Included,,Lab Grown
Brilliant Earth,SGSL9.9X7.9CU3_1,https://www.brilliantearth.com/9.9x7.9mm-Green-Cushion-Sapphire-SGSL9.9X7.9CU3_1/,6150,Cushion,4.01,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6X5.5ECU_1,https://www.brilliantearth.com/6x5.5mm-Unheated-Parti-Color-Emerald-Montana-Sapphire-SGMT6X5.5ECU_1/,2600,Emerald,1.21,green,,Slightly Included,,Lab Grown
Brilliant Earth,SGSL8.1X6.3CU3_1,https://www.brilliantearth.com/8.1x6.3mm-Green-Cushion-Sapphire-SGSL8.1X6.3CU3_1/,3450,Cushion,2.27,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBAU8.3X6.5OVU_1,https://www.brilliantearth.com/8.3x6.5mm-Unheated-Blue-Oval-Australian-Sapphire-SBAU8.3X6.5OVU_1/,3700,Oval,1.74,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D2.02OMIVS2_1Y,"https://www.brilliantearth.com/2.02-Ct.,-I-Color,-Old-Mine-Cut-Diamond-D2.02OMIVS2_1Y/",12780,Cushion,2.02,white,,VS2,,Lab Grown
Brilliant Earth,EMCO7.6X6.9EC3_2,https://www.brilliantearth.com/7.6x6.9mm-Colombian-Emerald-EMCO7.6X6.9EC3_2/,7950,Emerald,1.71,green,,Slightly Included,,Lab Grown
Brilliant Earth,TRGBZ10.8X9.6ECU_1,https://www.brilliantearth.com/10.8x9.6mm-Unheated-Green-Emerald-Tourmaline-TRGBZ10.8X9.6ECU_1/,6400,Emerald,6.21,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT5.8X5.7HX3_1,https://www.brilliantearth.com/5.8x5.7mm-Green-Hexagon-Montana-Sapphire-SGMT5.8X5.7HX3_1/,2700,Round,1.44,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGAU6.0RD3_2,https://www.brilliantearth.com/6mm-Green-Round-Australian-Sapphire-SGAU6.0RD3_2/,1730,Round,0.95,green,,Eye Clean,,Lab Grown
Brilliant Earth,SYAU7.8X6.4OVU_1,https://www.brilliantearth.com/7.8x6.4mm-Unheated-Parti-Color-Oval-Australian-Sapphire-SYAU7.8X6.4OVU_1/,3200,Oval,1.84,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.3HXU_1,https://www.brilliantearth.com/6.3mm-Unheated-Green-Hexagon-Montana-Sapphire-SGMT6.3HXU_1/,2500,Round,1.36,green,,Slightly Included,,Lab Grown
Brilliant Earth,STKN6.1ACU_1,https://www.brilliantearth.com/6.1mm-Unheated-Teal-Asscher-Kenyan-Sapphire-STKN6.1ACU_1/,3900,Asscher,1.32,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT7.8X6.2OV3_1,https://www.brilliantearth.com/7.8x6.2mm-Green-Oval-Montana-Sapphire-SGMT7.8X6.2OV3_1/,3900,Oval,1.91,green,,Slightly Included,,Lab Grown
Brilliant Earth,SGAU7.3X6.6CU3_1,https://www.brilliantearth.com/7.3x6.6mm-Parti-Color-Cushion-Australian-Sapphire-SGAU7.3X6.6CU3_1/,2740,Cushion,1.73,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL9X5.5PS3_1,https://www.brilliantearth.com/9x5.5mm-Blue-Pear-Sapphire-SBSL9X5.5PS3_1/,2850,Pear,1.34,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8X6PS3_4,https://www.brilliantearth.com/8x6mm-Pear-Emerald-EMZA8X6PS3_4/,3400,Pear,1.07,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL9X6.8OVU_1,https://www.brilliantearth.com/9x6.8mm-Unheated-Blue-Oval-Sapphire-SBSL9X6.8OVU_1/,5250,Oval,2.59,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC7.7X5.8EC3_1,https://www.brilliantearth.com/7.7x5.8mm-Lab-Grown-Emerald-EMLC7.7X5.8EC3_1/,1650,Emerald,1.16,green,,Eye Clean,,Lab Grown
Brilliant Earth,SYMT6.3X5.7CU3_1,https://www.brilliantearth.com/6.3x5.7mm-Yellow-Cushion-Montana-Sapphire-SYMT6.3X5.7CU3_1/,2250,Cushion,1.14,yellow,,Slightly Included,,Lab Grown
Brilliant Earth,EMCO8.4X8.3CU3_1,https://www.brilliantearth.com/8.4x8.3mm-Cushion-Colombian-Emerald-EMCO8.4X8.3CU3_1/,10050,Cushion,2.41,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBAU7.5X5.5OV3_2,https://www.brilliantearth.com/7.5x5.5mm-Parti-Color-Oval-Australian-Sapphire-SBAU7.5X5.5OV3_2/,3100,Oval,1.49,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL9.1X7EC3_2,https://www.brilliantearth.com/9.1x7mm-Blue-Emerald-Sapphire-SBSL9.1X7EC3_2/,6860,Emerald,2.67,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBAU7.1X5.1PSU_1,https://www.brilliantearth.com/7.1x5.1mm-Unheated-Blue-Pear-Australian-Sapphire-SBAU7.1X5.1PSU_1/,2500,Pear,0.85,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRGMA8.9X7.5OVU_2,https://www.brilliantearth.com/8.9x7.5mm-Unheated-Parti-Color-Modified-Oval-Tourmaline-TRGMA8.9X7.5OVU_2/,2750,Oval,2.04,green,,Eye Clean,,Lab Grown
Brilliant Earth,TROTZ7.2X7TRU_1,https://www.brilliantearth.com/7.2x7mm-Unheated-Orange-Modified-Trillion-Tourmaline-TROTZ7.2X7TRU_1/,1450,Pear,1.41,orange,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.9X6.1CU3_1,https://www.brilliantearth.com/6.9x6.1mm-Green-Cushion-Montana-Sapphire-SGMT6.9X6.1CU3_1/,4000,Cushion,1.96,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL7X5.1PS3_1,https://www.brilliantearth.com/7x5.1mm-Blue-Pear-Sapphire-SBSL7X5.1PS3_1/,2900,Pear,0.85,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.1X6.1PS3_2,https://www.brilliantearth.com/8.1x6.1mm-Pear-Emerald-EMZA8.1X6.1PS3_2/,3400,Pear,1.23,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL8X6EC3_5,https://www.brilliantearth.com/8x6mm-Bi-Color-Emerald-Sapphire-SBSL8X6EC3_5/,3350,Emerald,1.9,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8X6.2EC3_1,https://www.brilliantearth.com/8x6.2mm-Emerald-EMZA8X6.2EC3_1/,5000,Emerald,1.5,green,,Slightly Included,,Lab Grown
Brilliant Earth,D1.52OMLVS1_1Y,"https://www.brilliantearth.com/1.52-Ct.,-L-Color,-Old-Mine-Cut-Diamond-D1.52OMLVS1_1Y/",4490,Cushion,1.52,white,,VS1,,Lab Grown
Brilliant Earth,SGSL7.3X5.4ECU_1,https://www.brilliantearth.com/7.3x5.4mm-Unheated-Bi-Color-Emerald-Sapphire-SGSL7.3X5.4ECU_1/,2600,Emerald,1.35,green,,Eye Clean,,Lab Grown
Brilliant Earth,TNTZ12.1X8.5PS3_1,https://www.brilliantearth.com/12.1x8.5mm-Violet-Pear-Tanzanite-TNTZ12.1X8.5PS3_1/,3550,Pear,3.25,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.9X5.5ECU_1,https://www.brilliantearth.com/6.9x5.5mm-Unheated-Green-Emerald-Montana-Sapphire-SGMT6.9X5.5ECU_1/,2600,Emerald,1.33,green,,Slightly Included,,Lab Grown
Brilliant Earth,TRGMA7.2X5.8OVU_1,https://www.brilliantearth.com/7.2x5.8mm-Unheated-Green-Oval-Tourmaline-TRGMA7.2X5.8OVU_1/,1300,Oval,1.06,green,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL7.6X6CU3_1,https://www.brilliantearth.com/7.6x6mm-Color-Change-Cushion-Sapphire-SGSL7.6X6CU3_1/,3350,Cushion,2.05,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL8.2X5.3PS3_1,https://www.brilliantearth.com/8.2x5.3mm-Blue-Pear-Sapphire-SBSL8.2X5.3PS3_1/,3850,Pear,1.47,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL9.4X7.3CU3_1,https://www.brilliantearth.com/9.4x7.3mm-Green-Cushion-Sapphire-SGSL9.4X7.3CU3_1/,4450,Cushion,3.07,green,,Eye Clean,,Lab Grown
Brilliant Earth,SYSL7.8X6.5EC3_1,https://www.brilliantearth.com/7.8x6.5mm-Bi-Color-Emerald-Sapphire-SYSL7.8X6.5EC3_1/,3750,Emerald,2.54,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL5.5X3.5OV3_1,https://www.brilliantearth.com/5.5x3.5mm-Green-Oval-Sapphire-SGSL5.5X3.5OV3_1/,2150,Oval,0.45,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL8X4.1MQ3_1,https://www.brilliantearth.com/8x4.1mm-Blue-Marquise-Sapphire-SBSL8X4.1MQ3_1/,2250,Marquise,0.65,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBKN7X5.4OVU_1,https://www.brilliantearth.com/7x5.4mm-Unheated-Parti-Color-Oval-Kenyan-Sapphire-SBKN7X5.4OVU_1/,2500,Oval,1.11,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT7.1X5.6OV3_1,https://www.brilliantearth.com/7.1x5.6mm-Blue-Oval-Montana-Sapphire-SBMT7.1X5.6OV3_1/,3100,Oval,1.54,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRTMA11X7.7CUU_1,https://www.brilliantearth.com/11x7.7mm-Unheated-Teal-Modified-Cushion-Tourmaline-TRTMA11X7.7CUU_1/,4550,Cushion,3.77,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT7.1X6.2CU3_1,https://www.brilliantearth.com/7.1x6.2mm-Blue-Cushion-Montana-Sapphire-SBMT7.1X6.2CU3_1/,3150,Cushion,1.58,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D1.01OMGVVS1_4,"https://www.brilliantearth.com/1.01-Ct.,-G-Color,-Old-Mine-Cut-Diamond-D1.01OMGVVS1_4/",4710,Cushion,1.01,white,,VVS1,,Lab Grown
Brilliant Earth,SBSL7.2X6.8CU3_1,https://www.brilliantearth.com/7.2x6.8mm-Blue-Cushion-Sapphire-SBSL7.2X6.8CU3_1/,5350,Cushion,2.54,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D1.02OMISI1_1Y,"https://www.brilliantearth.com/1.02-Ct.,-I-Color,-Old-Mine-Cut-Diamond-D1.02OMISI1_1Y/",3640,Cushion,1.02,white,,SI1,,Lab Grown
Brilliant Earth,SPUSL6.9X6.2ECU_1,https://www.brilliantearth.com/6.9x6.2mm-Unheated-Purple-Emerald-Sapphire-SPUSL6.9X6.2ECU_1/,3600,Emerald,2.11,purple,,Eye Clean,,Lab Grown
Brilliant Earth,D2.02OMIVVS2_1,"https://www.brilliantearth.com/2.02-Ct.,-I-Color,-Old-Mine-Cut-Diamond-D2.02OMIVVS2_1/",19330,Cushion,2.02,white,,VVS2,,Lab Grown
Brilliant Earth,D1.04OMGVVS2_1,"https://www.brilliantearth.com/1.04-Ct.,-G-Color,-Old-Mine-Cut-Diamond-D1.04OMGVVS2_1/",4450,Cushion,1.04,white,,VVS2,,Lab Grown
Brilliant Earth,TRBBZ12.4X8EC3_2,https://www.brilliantearth.com/12.4x8mm-Blue-Emerald-Tourmaline-TRBBZ12.4X8EC3_2/,10200,Emerald,4.68,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL6.7X6.5CU3_1,https://www.brilliantearth.com/6.7x6.5mm-Green-Cushion-Sapphire-SGSL6.7X6.5CU3_1/,3050,Cushion,2.03,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL10.6X8.7CU3_1,https://www.brilliantearth.com/10.6x8.7mm-Blue-Cushion-Sapphire-SBSL10.6X8.7CU3_1/,19600,Cushion,5.22,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.2ACU_1,https://www.brilliantearth.com/6.2mm-Unheated-Green-Asscher-Montana-Sapphire-SGMT6.2ACU_1/,2850,Asscher,1.47,green,,Slightly Included,,Lab Grown
Brilliant Earth,SGSL7.6X5.2ECU_1,https://www.brilliantearth.com/7.6x5.2mm-Unheated-Green-Emerald-Sapphire-SGSL7.6X5.2ECU_1/,2950,Emerald,1.68,green,,Eye Clean,,Lab Grown
Brilliant Earth,TRGMA11.2X10.9CUU_1,https://www.brilliantearth.com/11.2x10.9mm-Unheated-Green-Cushion-Tourmaline-TRGMA11.2X10.9CUU_1/,6100,Cushion,8.48,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.6X5.8OV3_1,https://www.brilliantearth.com/7.6x5.8mm-Blue-Oval-Sapphire-SBSL7.6X5.8OV3_1/,3850,Oval,1.54,blue,,Eye Clean,,Lab Grown
Brilliant Earth,D2.02OMFVS2_3Y,"https://www.brilliantearth.com/2.02-Ct.,-F-Color,-Old-Mine-Cut-Diamond-D2.02OMFVS2_3Y/",20670,Cushion,2.02,white,,VS2,,Lab Grown
Brilliant Earth,SBSL7.6X6.7OVU_1,https://www.brilliantearth.com/7.6x6.7mm-Unheated-Blue-Oval-Sapphire-SBSL7.6X6.7OVU_1/,3430,Oval,1.78,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.3X7.1ACU_1,https://www.brilliantearth.com/7.3x7.1mm-Unheated-Parti-Color-Asscher-Sapphire-SBSL7.3X7.1ACU_1/,4050,Asscher,2.54,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRTMA9.9X6.8PSU_1,https://www.brilliantearth.com/9.9x6.8mm-Unheated-Teal-Pear-Tourmaline-TRTMA9.9X6.8PSU_1/,1750,Pear,1.69,teal,,Eye Clean,,Lab Grown
Brilliant Earth,TNTZ11.7X11.9HS3_1,https://www.brilliantearth.com/11.7x11.9mm-Blue-Heart-Tanzanite-TNTZ11.7X11.9HS3_1/,4450,Heart,6.01,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.7X5.4EC3_1,https://www.brilliantearth.com/6.7x5.4mm-Parti-Color-Emerald-Montana-Sapphire-SGMT6.7X5.4EC3_1/,2950,Emerald,1.57,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.1X6.1PS3_3,https://www.brilliantearth.com/8.1x6.1mm-Pear-Emerald-EMZA8.1X6.1PS3_3/,3400,Pear,0.97,green,,Slightly Included,,Lab Grown
Brilliant Earth,SPSL8.1X6.3PS3_1,https://www.brilliantearth.com/8.1x6.3mm-Pink-Pear-Sapphire-SPSL8.1X6.3PS3_1/,3750,Pear,1.39,pink,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.7X5.3CU3_1,https://www.brilliantearth.com/7.7x5.3mm-Blue-Cushion-Sapphire-SBSL7.7X5.3CU3_1/,3800,Cushion,1.37,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SVSL8.6X6.7OVU_1,https://www.brilliantearth.com/8.6x6.7mm-Unheated-Violet-Oval-Sapphire-SVSL8.6X6.7OVU_1/,3750,Oval,2.07,purple,,Eye Clean,,Lab Grown
Brilliant Earth,TRGBZ11.2X10.2EC3_1,https://www.brilliantearth.com/11.2x10.2mm-Green-Emerald-Tourmaline-TRGBZ11.2X10.2EC3_1/,7050,Emerald,7.18,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL10X6.7EC3_1,https://www.brilliantearth.com/10x6.7mm-Blue-Emerald-Sapphire-SBSL10X6.7EC3_1/,13050,Emerald,3.01,blue,,Eye Clean,,Lab Grown
