Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Fluorescence,Polish Grade,Symmetry Grade,Depth (%),Table,Girdle,Culet,Width,Height,Depth,Grading Lab,Grading Certificate ID,Grading Link,Origin,360 Video Link
Brilliant Earth,18361715A,https://www.brilliantearth.com/loose-diamonds/view_detail/76610303/,550,Round,0.29,E,Super Ideal,VS2,Faint,Excellent,Excellent,61.7,57,"Medium - Slightly Thick, Faceted",None,4.26,4.24,2.62,GIA,1548853231,https://www.gia.edu/report-check?reportno=1548853231,Mined,
Brilliant Earth,18373513A,https://www.brilliantearth.com/loose-diamonds/view_detail/76638772/,550,Round,0.3,F,Super Ideal,VS2,None,Excellent,Excellent,59,61,Medium - Slightly Thick,None,4.39,4.36,2.58,GIA,6545799979,https://www.gia.edu/report-check?reportno=6545799979,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545799979&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374064A,https://www.brilliantearth.com/loose-diamonds/view_detail/76638431/,550,Round,0.3,D,Super Ideal,VS2,Strong,Excellent,Excellent,62.6,58,Thin - Slightly Thick,None,4.29,4.27,2.68,GIA,7548924326,https://www.gia.edu/report-check?reportno=7548924326,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7548924326&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374021A,https://www.brilliantearth.com/loose-diamonds/view_detail/76638505/,550,Emerald,0.36,D,Ideal,IF,Medium,Very Good,Very Good,67.8,68,Thin - Slightly Thick,None,4.83,3.39,2.3,GIA,1549919776,https://www.gia.edu/report-check?reportno=1549919776,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1549919776&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374293A,https://www.brilliantearth.com/loose-diamonds/view_detail/76638386/,550,Round,0.3,G,Super Ideal,VS2,None,Excellent,Excellent,62.4,59,Medium - Slightly Thick,None,4.3,4.27,2.67,GIA,7541930929,https://www.gia.edu/report-check?reportno=7541930929,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7541930929&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374087A,https://www.brilliantearth.com/loose-diamonds/view_detail/76638527/,550,Round,0.3,F,Super Ideal,VS2,Faint,Excellent,Excellent,60.7,58,Thin - Slightly Thick,None,4.34,4.32,2.63,GIA,6542931907,https://www.gia.edu/report-check?reportno=6542931907,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542931907&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374824A,https://www.brilliantearth.com/loose-diamonds/view_detail/76641150/,550,Round,0.3,G,Super Ideal,VS1,None,Excellent,Excellent,62.7,58,Medium - Slightly Thick,None,4.29,4.27,2.68,GIA,5546931029,https://www.gia.edu/report-check?reportno=5546931029,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5546931029&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18376457A,https://www.brilliantearth.com/loose-diamonds/view_detail/76642777/,550,Round,0.32,F,Super Ideal,SI2,None,Excellent,Excellent,60.7,59,Thin - Slightly Thick,None,4.43,4.41,2.68,GIA,2546924637,https://www.gia.edu/report-check?reportno=2546924637,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546924637&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18372906A,https://www.brilliantearth.com/loose-diamonds/view_detail/76632940/,550,Round,0.26,D,Super Ideal,VS1,None,Excellent,Excellent,62.5,58,"Slightly Thick, Faceted",None,4.13,4.1,2.58,GIA,5546913009,https://www.gia.edu/report-check?reportno=5546913009,Mined,
Brilliant Earth,18372896A,https://www.brilliantearth.com/loose-diamonds/view_detail/76632932/,550,Round,0.29,F,Super Ideal,VS1,None,Excellent,Excellent,62.9,57,"Medium - Slightly Thick, Faceted",None,4.22,4.19,2.65,GIA,6542917747,https://www.gia.edu/report-check?reportno=6542917747,Mined,
Brilliant Earth,18373000A,https://www.brilliantearth.com/loose-diamonds/view_detail/76632916/,550,Round,0.29,F,Super Ideal,VS1,None,Excellent,Excellent,61.9,57,"Slightly Thick, Faceted",None,4.27,4.25,2.64,GIA,2546917728,https://www.gia.edu/report-check?reportno=2546917728,Mined,
Brilliant Earth,18372644A,https://www.brilliantearth.com/loose-diamonds/view_detail/76632847/,550,Round,0.29,F,Super Ideal,VS1,None,Excellent,Excellent,60.8,58,"Medium - Slightly Thick, Faceted",None,4.29,4.27,2.6,GIA,6545947371,https://www.gia.edu/report-check?reportno=6545947371,Mined,
Brilliant Earth,18372765A,https://www.brilliantearth.com/loose-diamonds/view_detail/76633019/,550,Round,0.29,F,Super Ideal,VS2,Faint,Excellent,Excellent,61.2,60,"Medium - Slightly Thick, Faceted",None,4.29,4.26,2.61,GIA,1548917715,https://www.gia.edu/report-check?reportno=1548917715,Mined,
Brilliant Earth,18372987A,https://www.brilliantearth.com/loose-diamonds/view_detail/76632969/,550,Round,0.26,F,Super Ideal,VVS1,Faint,Excellent,Excellent,60.4,59,"Medium - Slightly Thick, Faceted",None,4.18,4.16,2.52,GIA,1543932779,https://www.gia.edu/report-check?reportno=1543932779,Mined,
Brilliant Earth,18372927A,https://www.brilliantearth.com/loose-diamonds/view_detail/76633122/,550,Round,0.26,G,Super Ideal,VVS1,None,Excellent,Excellent,60.6,60,"Medium - Slightly Thick, Faceted",None,4.17,4.14,2.52,GIA,2546947410,https://www.gia.edu/report-check?reportno=2546947410,Mined,
Brilliant Earth,18372905A,https://www.brilliantearth.com/loose-diamonds/view_detail/76633014/,550,Round,0.28,G,Super Ideal,VS1,None,Excellent,Excellent,60.9,58,"Medium - Slightly Thick, Faceted",None,4.23,4.21,2.57,GIA,1545917655,https://www.gia.edu/report-check?reportno=1545917655,Mined,
Brilliant Earth,18347074A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566804/,550,Round,0.31,E,Super Ideal,SI2,None,Excellent,Excellent,60.4,61,Medium - Slightly Thick,None,4.41,4.38,2.66,GIA,1548919335,https://www.gia.edu/report-check?reportno=1548919335,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548919335&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347279A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566803/,550,Round,0.31,H,Super Ideal,VS2,None,Excellent,Excellent,62.7,58,Medium - Slightly Thick,None,4.33,4.3,2.71,GIA,6542910606,https://www.gia.edu/report-check?reportno=6542910606,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542910606&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347072A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566585/,550,Round,0.46,F,Very Good,SI1,Medium,Excellent,Very Good,64.8,57,Slightly Thick - Thick,None,4.82,4.76,3.1,GIA,2546910711,https://www.gia.edu/report-check?reportno=2546910711,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546910711&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17203464A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566359/,550,Round,0.41,H,Super Ideal,VVS2,None,Excellent,Excellent,62.1,57,"Med_To_Stk, Faceted",None,4.75,4.74,2.95,GIA,6545098267,https://www.gia.edu/report-check?reportno=6545098267,Mined,
Brilliant Earth,15545542A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566199/,550,Round,0.41,H,Super Ideal,VVS2,None,Excellent,Excellent,62,57,"Med_To_Stk, Faceted",None,4.79,4.76,2.96,GIA,2524838258,https://www.gia.edu/report-check?reportno=2524838258,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2524838258&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,18347510A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565911/,550,Cushion,0.31,E,Ideal,VVS2,None,Excellent,Very Good,68.2,62,Stk Polished,None,3.93,3.93,2.68,GIA,1232733012,https://www.gia.edu/report-check?reportno=1232733012,Mined,
Brilliant Earth,18087472A,https://www.brilliantearth.com/loose-diamonds/view_detail/75851738/,550,Round,0.29,F,Super Ideal,VS1,None,Excellent,Excellent,62.8,56,"Medium - Slightly Thick, Faceted",None,4.25,4.23,2.66,GIA,7541719435,https://www.gia.edu/report-check?reportno=7541719435,Mined,
Brilliant Earth,17759129Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75850886/,550,Heart,0.51,E,Ideal,SI1,None,Excellent,Very Good,58.7,61,Slightly Thick - Very Thick,None,5.71,4.81,3.36,GIA,7533992305,https://www.gia.edu/report-check?reportno=7533992305,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7533992305&surl=//image.brilliantearth.com/media/v360/&version=10
Brilliant Earth,17779989A,https://www.brilliantearth.com/loose-diamonds/view_detail/75843442/,550,Round,0.28,F,Super Ideal,VVS2,None,Excellent,Excellent,60.9,59,"Medium - Slightly Thick, Faceted",None,4.26,4.25,2.59,GIA,1549659704,https://www.gia.edu/report-check?reportno=1549659704,Mined,
Brilliant Earth,18086967A,https://www.brilliantearth.com/loose-diamonds/view_detail/75846058/,550,Round,0.36,I,Super Ideal,IF,Strong,Excellent,Excellent,61.1,58,Medium - Slightly Thick,None,4.58,4.56,2.79,GIA,5543360260,https://www.gia.edu/report-check?reportno=5543360260,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543360260&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,17953792A,https://www.brilliantearth.com/loose-diamonds/view_detail/75843470/,550,Round,0.28,F,Super Ideal,VVS2,None,Excellent,Excellent,62.1,58,"Medium - Slightly Thick, Faceted",None,4.23,4.21,2.62,GIA,7543735848,https://www.gia.edu/report-check?reportno=7543735848,Mined,
Brilliant Earth,15224087A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569371/,550,Round,0.41,H,Super Ideal,VVS2,None,Excellent,Excellent,61.2,57,"Thn_To_Med, Faceted",None,4.84,4.82,2.95,GIA,6525420133,https://www.gia.edu/report-check?reportno=6525420133,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6525420133&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,18348163A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569410/,550,Round,0.41,E,Very Good,VVS2,Medium,Excellent,Very Good,63.5,57,"Slightly Thick - Thick, Faceted",None,4.68,4.67,2.97,GIA,1499822983,https://www.gia.edu/report-check?reportno=1499822983,Mined,
Brilliant Earth,16312227A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569252/,550,Round,0.41,H,Super Ideal,VVS2,None,Excellent,Excellent,62.1,57,"Med_To_Stk, Faceted",None,4.76,4.74,2.95,GIA,6535585805,https://www.gia.edu/report-check?reportno=6535585805,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535585805&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18337633A,https://www.brilliantearth.com/loose-diamonds/view_detail/76521123/,550,Round,0.3,H,Super Ideal,VS2,None,Excellent,Excellent,60,59,Thin - Slightly Thick,None,4.37,4.34,2.61,GIA,7548910956,https://www.gia.edu/report-check?reportno=7548910956,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7548910956&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866680A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517787/,550,Round,0.36,E,Super Ideal,VVS2,None,Excellent,Excellent,62.1,56,"Thin - Slightly Thick, Faceted",None,4.58,4.56,2.84,GIA,7483570920,https://www.gia.edu/report-check?reportno=7483570920,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7483570920&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17187160A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517624/,550,Round,0.32,D,Super Ideal,VVS2,None,Excellent,Excellent,61,58,"Thn_To_Stk, Faceted",None,4.44,4.41,2.7,GIA,6545036820,https://www.gia.edu/report-check?reportno=6545036820,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545036820&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17997393A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517561/,550,Round,0.44,H,Super Ideal,VS1,None,Excellent,Excellent,61.4,56,"Thn_To_Med, Faceted",None,4.93,4.92,3.02,GIA,6541119365,https://www.gia.edu/report-check?reportno=6541119365,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6541119365&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866700A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516175/,550,Round,0.32,D,Super Ideal,VVS2,None,Excellent,Excellent,62,56,"Thn_To_Med, Faceted",None,4.42,4.4,2.73,GIA,7548577757,https://www.gia.edu/report-check?reportno=7548577757,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7548577757&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866611A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517961/,550,Round,0.51,J,Super Ideal,VS1,None,Excellent,Excellent,61.5,58,"Medium, Faceted",None,5.17,5.15,3.17,GIA,1549462603,https://www.gia.edu/report-check?reportno=1549462603,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1549462603&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312698A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518552/,550,Round,0.37,D,Super Ideal,SI1,None,Excellent,Excellent,61.8,58,"Med_To_Stk, Faceted",None,4.63,4.61,2.85,GIA,7533412748,https://www.gia.edu/report-check?reportno=7533412748,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7533412748&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312442A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518625/,550,Round,0.44,H,Super Ideal,VS1,None,Excellent,Excellent,62.4,56,"Med_To_Stk, Faceted",None,4.87,4.85,3.03,GIA,6531082335,https://www.gia.edu/report-check?reportno=6531082335,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6531082335&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,14390965A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515508/,550,Round,0.44,G,Super Ideal,VS2,Faint,Excellent,Excellent,62.4,57,"Medium - Slightly Thick, Faceted",None,4.88,4.87,3.04,GIA,1529093479,https://www.gia.edu/report-check?reportno=1529093479,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1529093479&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,16313560A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515370/,550,Round,0.37,D,Super Ideal,SI1,None,Excellent,Excellent,62.4,57,"Med_To_Stk, Faceted",None,4.61,4.58,2.87,GIA,7538585790,https://www.gia.edu/report-check?reportno=7538585790,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7538585790&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17130281A,https://www.brilliantearth.com/loose-diamonds/view_detail/76480860/,550,Marquise,0.31,F,Ideal,VS1,None,Excellent,Very Good,59.8,59,Medium - Very Thick,None,6.85,3.58,2.14,GIA,2546379084,https://www.gia.edu/report-check?reportno=2546379084,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546379084&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,17510078A,https://www.brilliantearth.com/loose-diamonds/view_detail/76480331/,550,Heart,0.3,E,Ideal,VS2,None,Excellent,Excellent,59.1,58,Medium - Very Thick,None,4.66,4.14,2.75,GIA,5543582818,https://www.gia.edu/report-check?reportno=5543582818,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543582818&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,17254997A,https://www.brilliantearth.com/loose-diamonds/view_detail/76482045/,550,Cushion,0.71,J,Super Ideal,SI1,None,Excellent,Excellent,68.8,63,Thick - Very Thick,None,5.38,4.76,3.28,GIA,2547458079,https://www.gia.edu/report-check?reportno=2547458079,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547458079&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,18312809A,https://www.brilliantearth.com/loose-diamonds/view_detail/76484203/,550,Round,0.38,H,Super Ideal,SI2,None,Excellent,Excellent,62.4,57,Medium - Slightly Thick,None,4.67,4.64,2.91,GIA,7546893939,https://www.gia.edu/report-check?reportno=7546893939,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7546893939&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18313203A,https://www.brilliantearth.com/loose-diamonds/view_detail/76486381/,550,Round,0.3,F,Super Ideal,SI2,None,Excellent,Excellent,60.7,60,Medium - Slightly Thick,None,4.35,4.32,2.63,GIA,6542891403,https://www.gia.edu/report-check?reportno=6542891403,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542891403&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18219692A,https://www.brilliantearth.com/loose-diamonds/view_detail/76484834/,550,Round,0.31,D,Ideal,SI2,None,Excellent,Very Good,60.6,60,Thin - Slightly Thick,None,4.4,4.38,2.66,GIA,1543879677,https://www.gia.edu/report-check?reportno=1543879677,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1543879677&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18123661A,https://www.brilliantearth.com/loose-diamonds/view_detail/76488484/,550,Heart,0.34,E,Ideal,VS1,None,Excellent,Very Good,57.5,60,Thin - Very Thick,None,4.79,4.33,2.76,GIA,6545836620,https://www.gia.edu/report-check?reportno=6545836620,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545836620&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18313099A,https://www.brilliantearth.com/loose-diamonds/view_detail/76488031/,550,Cushion,0.51,G,Super Ideal,SI1,None,Excellent,Excellent,68.8,63,Medium - Thick,None,4.81,4.28,2.95,GIA,6542893132,https://www.gia.edu/report-check?reportno=6542893132,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542893132&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,17683178A,https://www.brilliantearth.com/loose-diamonds/view_detail/76487220/,550,Heart,0.36,E,Super Ideal,VS2,None,Excellent,Excellent,57.3,57,Medium - Very Thick,None,4.96,4.38,2.84,GIA,1232870351,https://www.gia.edu/report-check?reportno=1232870351,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1232870351&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,17874444A,https://www.brilliantearth.com/loose-diamonds/view_detail/76476864/,550,Emerald,0.33,F,Ideal,VS2,None,Excellent,Very Good,64.4,68,Slightly Thick - Thick,None,4.83,3.3,2.12,GIA,7546732745,https://www.gia.edu/report-check?reportno=7546732745,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7546732745&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,16869636A,https://www.brilliantearth.com/loose-diamonds/view_detail/76486784/,550,Princess,0.4,G,Ideal,IF,None,Excellent,Excellent,72.5,74,Medium - Slightly Thick,None,4.1,4.06,2.94,GIA,1545245379,https://www.gia.edu/report-check?reportno=1545245379,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1545245379&surl=//image.brilliantearth.com/media/v360/&version=10
Brilliant Earth,18006351Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75599214/,550,Pear,0.41,F,Ideal,VS1,None,Excellent,Very Good,62.6,62,Slightly Thick - Very Thick,None,6.32,4.18,2.61,GIA,6515833315,https://www.gia.edu/report-check?reportno=6515833315,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6515833315&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18007449Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75593210/,550,Emerald,0.4,D,Ideal,VS1,None,Excellent,Very Good,67.9,68,Slightly Thick - Thick,None,4.84,3.52,2.39,GIA,3545187427,https://www.gia.edu/report-check?reportno=3545187427,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3545187427&surl=//image.brilliantearth.com/media/v360/&version=0
